P0001	Petrol high pressure regulation electrovalve control fault : Open circuit
P0003	Petrol high pressure regulation electrovalve control fault : Short circuit to earth
P0004	Control of the fuel flow regulator : Short-circuit to the battery plus
P000A	Inlet camshaft dephaser : Linked control fault
P0010	Inlet variable timing electrovalve control fault : Open circuit
P0011	Inlet camshaft dephasing : Fault with locking on starting
P0012	Inlet camshaft dephasing : Linked control fault
P0016	Synchronisation : Lack of coherence between the engine speed sensor information and theinlet camshaft sensor information
P0030	Upstream oxygen sensor heating control : Open circuit or excess current
P0031	Upstream oxygen sensor heating control : Short circuit to earth
P0032	Upstream oxygen sensor heating control fault : Short-circuit to the battery plus
P0033	Turbo pressure regulation solenoid valve control : Open circuit
P0034	Turbo pressure regulation solenoid valve control : Short circuit to earth
P0035	Turbo pressure regulation solenoid valve control : Short circuit to positive
P0036	Downstream oxygen sensor heating control : Open circuit or excess current
P0037	Downstream oxygen sensor heating control fault : Short circuit to earth
P0038	Downstream oxygen sensor heating control fault : Short-circuit to the battery plus
P0039	Électrovanne de décharge compresseur : Stuck closed
P0053	Upstream oxygen sensor heating control : Open circuit or resistance too high
P0054	Downstream oxygen sensor heating control : Resistance too high
P0069	Air inlet circuit : Incoherence between the turbocharging pressure and atmospheric pressure at idle
P0070	External air temperature information : Value received on CAN invalid
P0072	External air temperature information : Value received by the CAN not plausible (Value too high)
P0073	External air temperature information : Value received by the CAN not plausible (Value too low)
P0087	Fuel circuit : The pressure measured in the injection rail is less than the setting
P0088	Fuel circuit : Pression mesurée dans le rail carburant supérieure à la consigne
P0095	Inlet air temperature sensor signal : Implausible value
P0096	Inlet air temperature sensor signal : Value not plausible or fixed
P0097	Inlet air temperature sensor signal : Short circuit to earth
P0098	Inlet air temperature sensor signal : Open circuit or short circuit to Battery positive
P0106	Inlet air pressure sensor signal : Pressure too high
P0107	Inlet air pressure sensor signal : Short circuit to earth
P0108	Inlet manifold pressure sensor signal fault : Short circuit to earth ; Short circuit topositive ; Open circuit
P0109	Inlet air pressure sensor signal : Pressure too low or not plausible
P0115	Engine coolant temperature signal : Value fixed
P0116	Engine coolant temperature signal : Incohérence par rapport au modèle
P0117	Engine coolant temperature signal : Short circuit to earth or coherence
P0118	Engine coolant temperature signal : Short-circuit to the battery plus
P0121	Throttle position sensor signal : Incoherence between the 2 tracks
P0122	Motorised throttle housing position sensor track 1 signal : Short circuit to earth
P0123	Motorised throttle housing position sensor track 1 signal : Short-circuit to the batteryplus or open circuit
P0130	Upstream oxygen sensor signal : Open circuit
P0131	Upstream oxygen sensor signal : Short circuit to earth
P0132	Upstream oxygen sensor signal : Short-circuit to the battery plus
P0133	Upstream oxygen sensor signal : Coherence
P0138	Downstream oxygen sensor signal : Short-circuit to the battery plus
P0140	Downstream oxygen sensor signal : Coherence
P0171	Mixture regulation : Mixture too lean
P0172	Mixture regulation : Mixture too rich
P0192	Signal from the rail pressure sensor : Short circuit to earth
P0193	Signal from the rail pressure sensor : Short circuit to battery + and open circuit
P0201	Injector 1 control : Electrical fault
P0202	Injector 2 control : Electrical fault
P0203	Injector 3 control : Electrical fault
P0204	Injector 3 control fault : Electrical fault
P0215	Main relay control : Open circuit or malfunction of the relay
P0220	Accelerator pedal sensor signal : Coherence between two switches
P0222	Accelerator pedal sensor track 1 signal : Short circuit to earth
P0223	Accelerator pedal sensor signal : Short circuit to + 5 V or open circuit track 1
P0224	Accelerator pedal sensor signal : Precision of the sensor insufficient for release of the electric brake
P0227	Accelerator pedal sensor signal : Short circuit to earth on 2 wire
P0228	Accelerator pedal sensor signal : Short circuit to + 5 V or open circuit track 2
P0234	Turbocharging circuit : Pressure too high
P0235	Turbocharging pressure sensor signal : Plausibility
P0237	Turbocharging pressure sensor signal : Short circuit to earth
P0238	Turbocharging pressure sensor signal : Short-circuit to the battery plus
P023A	Control of the coolant pump actuator : Open circuit
P023B	Control of the coolant pump actuator : Short circuit to earth
P023C	Control of the coolant pump actuator : Short-circuit to the battery plus
P0243	Turbocharge regulation electrovalve control fault : Open circuit
P0245	Turbocharge regulation electrovalve control fault : Short circuit to earth
P0246	Turbocharge regulation electrovalve control fault : Short-circuit to the battery plus
P0261	Injector 1 control : Short circuit to earth
P0262	Injector 1 control : Short-circuit to the battery plus
P0264	Injector 2 control : Short circuit to earth
P0265	Injector 2 control fault : Short-circuit to the battery plus
P0267	Injector 3 control : Short circuit to earth
P0268	Injector 3 control : Short-circuit to the battery plus
P0270	Injector 4 control : Short circuit to earth
P0271	Injector 4 control : Short-circuit to the battery plus
P0299	Turbocharging circuit : Pressure too low
P0300	Combustion misfiring (pollution impact) : Cylinder undetermined
P0301	Combustion misfiring (pollution impact) : No. 1 cylinder
P0302	Combustion misfiring (pollution impact) : No. 2 cylinder
P0303	Combustion misfiring (pollution impact) : No. 3 cylinder
P0304	Misfiring fault on cylinders 4 : Not characterised
P0313	Low fuel level signal : Minimum level reached
