P0001	Fuel flow regulation electrovalve : Open circuit
P0002	Fuel flow regulation electrovalve : Open circuit
P0003	Fuel flow regulation electrovalve : Short circuit to earth
P0004	Fuel flow regulator signal : Short circuit to positive
P0016	Camshaft signal : Incoherence between the engine speed signal and the camshaft signal
P0069	Turbocharger pressure signal : Coherence with the atmospheric pressure
P0087	High pressure fuel regulation : The measured rail pressure is too low in relation to theset point
P0088	High pressure fuel regulation : The measured rail pressure is too high in relation to the set point
P0089	Control of the fuel flow regulator : Fuel flow rate regulation valve control current incoherent
P0091	Fuel flow regulation electrovalve : Short circuit to earth(Solenoid valve closed)
P0092	Fuel flow regulation electrovalve : Short circuit to positive
P0095	Intake air temperature signal (Inlet air manifold) : Coherence
P0096	Intake air temperature signal (Inlet air manifold) : Value received incorrect
P0097	Intake air temperature signal : Short circuit to earth
P0098	Intake air temperature signal : Open circuit or short circuit to the plus
P0100	Flowmeter signal : Air flow not plausible
P0101	Flowmeter signal : Air flow not plausible
P0102	Flowmeter signal : Measured flow less than the minimum flow
P0106	Atmospheric pressure signal : Pressure change coherence
P0107	Atmospheric pressure signal : Pressure change coherence
P0108	Atmospheric pressure signal : Short circuit to positive, open circuit, or value too high
P0111	Signal from the inlet air temperature sensor : Coherence in the evolution of the temperature
P0112	Intake air temperature signal : Short circuit to earth, or value too low
P0113	Intake air temperature signal : Open circuit or short circuit to the plus
P0115	Engine coolant temperature signal : Coherence after starting with the engine cold
P0116	Engine coolant temperature signal : Coherence in the evolution of the temperature
P0117	Engine coolant temperature signal : Short circuit to earth
P0118	Engine coolant temperature signal : Open circuit or short circuit to the plus
P0181	Fuel temperature signal : Coherence in the evolution of the temperature
P0182	Fuel temperature signal : Short circuit to earth
P0183	Fuel temperature signal : Open circuit or short circuit to the plus
P0191	Fuel pressure signal : Pressure change coherence
P0192	Fuel pressure signal : Short circuit to earth
P0193	Fuel pressure signal : Open circuit or short circuit to the plus
P0201	Control of injector for cylinder n°1 : Open circuit
P0202	Control of injector for cylinder n°2 : Open circuit
P0203	Control of injector for cylinder n°3 : Open circuit
P0204	Control of injector for cylinder n°4 : Open circuit
P0215	Supply relay control : Open circuit or short circuit to positive or short circuit to earth
P0222	Accelerator pedal track 1 signal : Short circuit to earth
P0223	Accelerator pedal track 1 signal : Open circuit or short circuit to the plus
P0227	Accelerator pedal track 2 signal : Short circuit to earth
P0228	Accelerator pedal track 2 signal : Open circuit or short circuit to the plus
P0234	Turbocharger pressure signal : Pressure too high in relation to the reference value
P0236	Turbocharger pressure signal : Drift of the signal
P0237	Turbocharger pressure signal : Short circuit to earth
P0238	Turbo pressure regulation electrovalve control : Short circuit to positive
P0243	Turbo pressure regulation electrovalve control : Open circuit
P0245	Turbo pressure regulation electrovalve control : Short circuit to earth
P0246	Turbo pressure regulation electrovalve control : Short circuit to positive
P0262	Control of injector for cylinder n°1 : Current rise time too short
P0263	Correction of injector flow rate cylinder 1 : Injection time too long or too short
P0265	Control of injector for cylinder n°2 : Current rise time too short
P0266	Correction of injector flow rate cylinder 2 : Injection time too long or too short
P0268	Control of injector for cylinder n°3 : Current rise time too short
P0269	Correction of injector flow rate cylinder 3 : Injection time too long or too short
P0271	Control of injector for cylinder n°4 : Current rise time too short
P0272	Correction of injector flow rate cylinder 4 : Injection time too long or too short
P0299	Turbocharger pressure signal : Pressure too low in relation to the reference value
