P0001	Petrol high pressure regulation electrovalve control fault : Open circuit
P0003	Petrol high pressure regulation electrovalve control fault : Short circuit to earth
P0004	Petrol high pressure regulation electrovalve control fault : Short circuit to positive
P0010	Inlet variable timing electrovalve control fault : Open circuit
P0011	Fault in the inlet camshaft dephasing : Coherence
P0012	Fault in the inlet camshaft dephasing : Coherence
P0013	Exhaust variable timing electrovalve control fault : Open circuit
P0014	Fault in the exhaust camshaft dephasing : Coherence
P0015	Fault in the exhaust camshaft dephasing : Coherence
P0016	Fault in the synchronisation between the camshaft and the crankshaft :Coherence
P0030	Upstream oxygen sensor heating regulation fault : Coherence
P0031	Upstream oxygen sensor heating control fault : Short circuit to earth
P0032	Upstream oxygen sensor heating control fault : Short circuit to positive
P0033	Compressor discharge electrovalve (dump valve) control fault : Open circuit
P0034	Compressor discharge electrovalve (dump valve) control fault: Short circuit to earth
P0035	Compressor discharge electrovalve (dump valve) control fault: Short circuit to positive
P0037	Downstream oxygen sensor heating control fault : Short circuit to earth
P0038	Downstream oxygen sensor heating control fault : Short circuit to positive
P0039	Compressor discharge electrovalve (dump valve) control fault : Coherence
P0053	Upstream oxygen sensor resistor fault : Resistance too high
P0054	Downstream oxygen sensor resistor fault : Resistance too high
P0070	Fault in the ambient air temperature information received from the BSI : Value receivedincorrect
P0071	Fault in the ambient air temperature information received from the BSI : Coherence
P0072	Fault in the ambient air temperature information received from the BSI : Coherence
P0073	Fault in the ambient air temperature information received from the BSI : Coherence
P0074	Fault in the ambient air temperature information received from the BSI : Coherence
P0087	Petrol high pressure regulation fault : Fuel rail pressure too low
P0088	Petrol high pressure regulation fault : Fuel rail pressure too high
P0089	Petrol high pressure regulation fault : Coherence
P0106	Inlet manifold pressure sensor signal fault : Coherence
P0107	Inlet manifold pressure sensor signal fault : Open circuit, short circuit to positive, short circuit to earth
P0108	Inlet manifold pressure sensor signal fault : Open circuit, short circuit to positive, short circuit to earth
P0109	Inlet manifold pressure sensor signal fault : Coherence
P0111	Inlet air temperature sensor signal fault : Coherence
P0112	Inlet air temperature sensor signal fault : Short circuit to earth
P0113	Inlet air temperature sensor signal fault : Open circuit or short circuit to the plus
P0116	Engine coolant temperature sensor signal fault : Coherence
P0117	Engine coolant temperature sensor signal fault : Short circuit to earth
P0118	Engine coolant temperature sensor signal fault : Open circuit or short circuit to the plus
P0119	Engine coolant temperature sensor signal fault : Coherence
P0121	Butterfly position sensor signal fault : Incoherence of signals 1 and 2
P0122	Butterfly position sensor signal fault (1 signal) : Open circuit or short circuit to earth
P0123	Butterfly position sensor signal fault (1 signal) : Short circuit to positive
P0125	Engine coolant temperature sensor signal fault : Coherence
P0130	Upstream oxygen sensor signal fault : Open circuit
P0131	Upstream oxygen sensor signal fault : Short circuit to earth
P0132	Upstream oxygen sensor signal fault : Short circuit to positive
P0133	Upstream oxygen sensor signal fault : Ageing or coherence
P0134	Upstream oxygen sensor signal fault : No signal
P0135	Upstream oxygen sensor heating control fault : Open circuit
P0137	Downstream oxygen sensor signal fault : Short circuit to earth
P0138	Downstrean oxygen sensor signal fault : Open circuit
P0139	Downstream oxygen sensor signal fault : Coherence
P0140	Downstream oxygen sensor signal fault : Coherence
P0141	Downstream oxygen sensor heating control fault : Open circuit
P0170	Mixture regulation fault : Coherence
P0171	Mixture regulation fault : Mixture too lean
P0172	Mixture regulation fault : Mixture too rich
P0192	Petrol high pressure sensor signal fault : Short circuit to earth
P0193	Petrol high pressure sensor signal fault : Open circuit or short circuit to the plus
P0201	Injector 1 control fault : Open circuit
P0202	Injector 2 control fault : Open circuit
P0203	Injector 3 control fault : Open circuit
P0204	Injector 4 control fault : Open circuit
P0215	Main relay control fault : Relay malfunction
P0220	Accelerator pedal position sensor signal fault : Coherence of the foot-off position
P0222	Accelerator pedal sensor track 1 signal fault : Short circuit to earth
P0223	Accelerator pedal sensor track 1 signal fault : Open circuit or short circuit to the plus
P0224	Accelerator pedal position sensor signal fault : Inconsistency between the signals of tracks 1 and 2
P0227	Accelerator pedal sensor track 2 signal fault : Short circuit to earth
P0228	Accelerator pedal sensor track 2 signal fault : Open circuit or short circuit to the plus
P0230	Fuel pump relay control fault : Open circuit
P0231	Fuel pump relay control fault : Short circuit to earth
P0232	Fuel pump relay control fault : Short circuit to positive
P0234	Turbocharging pressure regulation fault : Turbocharging pressure too high
P0235	Turbocharging pressure regulation fault : Coherence
P0236	Turbocharging pressure regulation fault : Coherence
P0237	Turbocharging pressure regulation fault : Short circuit to earth
P0238	Turbocharging pressure regulation fault : Short circuit to positive or open circuit
P023A	Engine coolant pump declutch actuator control fault : Open circuit
P023B	Engine coolant pump declutch actuator control fault : Short circuit to earth
P023C	Engine coolant pump declutch actuator control fault : Short circuit to positive
P0243	Turbo regulation solenoid valve control fault : Open circuit
P0245	Turbo regulation solenoid valve control fault : Short circuit to earth
