B1017	Airbag Occupant Sensing Control Unit
B1018	SRS Left Occupant System Malfunction
B1019	Belt Tension Sensor
B1020	Airbag Occupant Sensing Control Unit
B1021	Airbag Occupant Sensing Control Unit
B1022	Occupant Sensor Control Unit Communication Failure
B1023	SRS Passenger A/B Indicator Circuit
B1033	Crash Zone Sensor
B1034	Crash Zone Sensor
B1035	Crash Zone Sensor
B1049	SRS Driver Airbag Module
B1050	SRS Driver Airbag Module
B1051	SRS Driver Airbag Module
B1052	SRS Driver Airbag Module
B1054	SRS Driver Airbag Module
B1055	SRS Driver Airbag Module
B1056	SRS Driver Airbag Module
B1057	SRS Driver Airbag Module
B1065	SRS Passenger Airbag Assist A/B Module Circuit
B1066	SRS Passenger Airbag Assist A/B Module Circuit
B1067	SRS Passenger Airbag Assist A/B Module Circuit
B1068	SRS Passenger Airbag Assist A/B Module Circuit
B1070	SRS Passenger Airbag Assist A/B Module Circuit
B1071	SRS Passenger Airbag Assist A/B Module Circuit
B1072	SRS Passenger Airbag Assist A/B Module Circuit
B1073	SRS Passenger Airbag Assist A/B Module Circuit
B1081	RF Seat Belt Pre-Tensioner Circuit
B1082	RF Seat Belt Pre-Tensioner
B1083	RF Seat Belt Pre-Tensioner Circuit
B1084	RF Seat Belt Pre-Tensioner Circuit
B1087	LF Seat Belt Pre-Tensioner Circuit
B1088	LF Seat Belt Pre-Tensioner Circuit
B1089	LF Seat Belt Pre-Tensioner Circuit
B1113	SRS Right Airbag (Satellite) Sensor
B1114	SRS Right Airbag (Satellite) Sensor
B1115	SRS Right Airbag (Satellite) Sensor Communication
B1118	SRS Left Airbag (Satellite) Sensor
B1119	SRS Left Airbag (Sateliite) Sensor
B1120	SRS Left Airbag (Satellite) Sensor
B1129	SRS RF Side Airbag Module Circuit
B1130	SRS RF Side Airbag Module Circuit
B1131	SRS RF Side Airbag Module Circuit
B1132	SRS RF Side Airbag Module
B1134	SRS Left Front Side Airbag Module
B1135	SRS LF Side Airbag Module
B1136	SRS LF Side Airbag Module
B1137	LF Side Airbag Module
B1145	Right Curtain Airbag Circuit
B1146	Right Curtain Airbag Circuit
B1147	Right Curtain Airbag Circuit
B1148	Right Curtain Airbag Module Circuit
B1150	SRS Left Side Curtain Airbag Module Circuit
B1151	SRS Left Side Curtain Airbag Module Circuit
B1152	SRS Left Curtain Airbag Module Circuit
B1153	SRS Left Curtain Airbag Module Circuit
B1177	RF Seat Belt Pre-Tensioner Circuit Open
B1178	RF Seat Belt Pre-Tensioner Circuit Short
B1179	RF Seat Belt Pre-Tensioner Circuit Short
B1180	RF Seat Belt Pre-Tensioner Circuits Shorted
B1182	Left Seat Belt Buckle Pre-Tensioner
B1183	Left Seat Belt Buckle Pre-Tensioner
B1184	Left Seat Belt Buckle Pre-Tensioner
