P0010	Inlet variable timing electrovalve control fault : Open circuit
P0011	Fault in the inlet camshaft dephasing : Coherence
P0013	Exhaust variable timing electrovalve control fault : Open circuit
P0014	Fault in the exhaust camshaft dephasing : Coherence
P0030	Upstream oxygen sensor heating regulation fault : Coherence
P0031	Upstream oxygen sensor heating control fault : Short circuit to earth
P0032	Upstream oxygen sensor heating control fault : Short circuit to positive
P0037	Downstream oxygen sensor heating control fault : Short circuit to earth
P0038	Downstream oxygen sensor heating control fault : Short circuit to positive
P0053	Upstream oxygen sensor resistor fault : Short circuit to earth
P0054	Downstream oxygen sensor resistor fault : Resistance too high
P0070	Fault in the ambient air temperature information received from the BSI : Value receivedincorrect
P0107	Inlet manifold pressure sensor signal fault : Short circuit to positive or open circuit
P0108	Inlet manifold pressure sensor signal fault : Short circuit to earth
P0109	Inlet manifold pressure sensor signal fault : Open circuit
P0111	Inlet air temperature sensor signal fault : Coherence
P0112	Inlet air temperature sensor signal fault : Short circuit to earth
P0113	Inlet air temperature sensor signal fault : Open circuit or short circuit to the plus
P0117	Engine coolant temperature sensor signal fault : Short circuit to earth
P0118	Engine coolant temperature sensor signal fault : Short circuit to positive ; Open circuit
P0119	Engine coolant temperature sensor signal fault : Coherence
P0121	Butterfly position sensor signal fault : Incoherence of signals 1 and 2
P0122	Butterfly position sensor signal fault : 1 signal : Short circuit to earth or open circuit
P0123	Butterfly position sensor signal fault : 1 signal : Short circuit to positive
P0130	Upstream oxygen sensor signal fault : Open circuit
P0131	Upstream oxygen sensor signal fault : Short circuit to earth
P0132	Upstream oxygen sensor signal fault : Short circuit to positive
P0133	Upstream oxygen sensor signal fault : Ageing or coherence
P0135	Upstream oxygen sensor heating control fault : Open circuit
P0138	Downstream oxygen sensor signal fault : Short circuit to positive
P0139	Downstrean oxygen sensor signal fault : Coherence
P0140	Downstream oxygen sensor signal fault : Coherence
P0141	Downstream oxygen sensor heating control fault : Open circuit
P0171	Mixture regulation fault : Mixture too lean
P0172	Mixture regulation fault : Mixture too rich
P0201	Control of injector for cylinder n°1 : Open circuit
P0202	Control of injector for cylinder n°2 : Open circuit
P0203	Control of injector for cylinder n°3 : Open circuit
P0204	Control of injector for cylinder n°4 : Open circuit
P0215	Main relay control fault : Relay malfunction
P0220	Accelerator pedal position sensor signal fault : Coherence of the foot-off position
P0222	Accelerator pedal sensor track 1 signal fault : : Short circuit to earth
P0223	Accelerator pedal sensor track 1 signal fault : Short circuit to positive or open circuit
P0224	Accelerator pedal position sensor signal fault : Incoherence of signals 1 and 2
P0227	Accelerator pedal sensor track 2 signal fault : Short circuit to earth
P0228	Accelerator pedal sensor track 2 signal fault : Short circuit to positive or open circuit
P0230	Fuel pump relay control fault : Open circuit
P0231	Fuel pump relay control fault : Short circuit to earth
P0232	Fuel pump relay control fault : Short circuit to positive
P0261	Control of injector for cylinder n°1 : Short circuit to earth
P0262	Control of injector for cylinder n°1 : Short circuit to positive
P0264	Control of injector for cylinder n°2 : Short circuit to earth
P0265	Control of injector for cylinder n°2 : Short circuit to positive
P0267	Control of injector for cylinder n°3 : Short circuit to earth
P0268	Control of injector for cylinder n°3 : Short circuit to positive
P0270	Control of injector for cylinder n°4 : Short circuit to earth
P0271	Control of injector for cylinder n°4 : Short circuit to positive
P0300	Combustion misfiring on unspecified cylinders fault : Not characterised
P0301	Fault: misfirings on cylinder N°1 : Not characterised
P0302	Fault: misfirings on cylinder N°2 : Not characterised
P0303	Fault: misfirings on cylinder N°3 : Not characterised
P0304	Fault: misfirings on cylinder N°4 : Not characterised
P0313	Combustion misfiring detected during a low fuel level period fault : Not characterised
P0318	Fault in the wheel speed information received from the ABS/ ESP : Coherence / Invalid value
P0324	ECU internal fault : Dealing with detection of knock
P0325	Knock sensor signal fault : Short circuit to positive or short circuit to earth
P0327	Knock sensor signal fault : Short circuit to earth
P0328	Knock sensor signal fault : Short circuit to positive
P0336	Engine speed sensor signal fault : Coherence
P0339	Engine speed sensor signal fault : Loss of synchronisation
P0341	Inlet camshaft sensor signal fault : Coherence
P0342	Inlet cylinder reference sensor signal fault : Loss of synchronisation
P0343	Inlet cylinder reference sensor signal fault : Coherence
P0351	Cylinder 1 ignition coil control fault : Coherence
P0352	Cylinder 2 ignition coil control fault : Coherence
P0353	Cylinder 3 ignition coil control fault : Coherence
P0354	Cylinder 4 ignition coil control fault : Coherence
P0365	Exhaust camshaft sensor signal fault : Coherence
P0366	Engine speed sensor signal fault
P0367	Exhaust camshaft sensor signal fault : Coherence
P0368	Exhaust camshaft sensor signal fault : Coherence
P0420	Catalytic converter ageing fault : Loss of effectiveness
P0443	Canister discharge electrovalve control fault : Open circuit
P0444	Canister discharge electrovalve control fault : Short circuit to earth
P0445	Canister discharge electrovalve control fault : Short circuit to positive
P0462	Fault in the fuel level information received from the BSI : Short circuit to earth
P0463	Fault in the fuel level information received from the BSI : Open circuit
P0464	Fault in the fuel level information received from the BSI : Invalid value
P0494	Main fan unit status fault : Configuration error
P0501	Fault in the vehicle speed information received from the ABS/ ESP : Invalid value
P0532	Air conditioning pressure sensor signal fault : Short circuit to earth or open circuit
P0533	Air conditioning pressure sensor signal fault : Short circuit to positive
P0561	Battery voltage fault : Voltage too low, engine stopped
