B00D1	Passenger Seatbelt Indicator (Subfault)
B00D2	Restraint System Malfunction Indicator 1 (Subfault)
B00D3	Restraint System Malfunction Indicator 2 (Subfault)
B00D4	Restraint System Malfunction Audible Indicator (Subfault)
B00D5	Restraint System Passenger Disable Indicator (Subfault)
B00D6	ISO/SAE Reserved
B00D7	ISO/SAE Reserved
B00D8	ISO/SAE Reserved
B00D9	ISO/SAE Reserved
B00DA	ISO/SAE Reserved
B00DB	ISO/SAE Reserved
B00DC	ISO/SAE Reserved
B00DD	ISO/SAE Reserved
B00DE	ISO/SAE Reserved
B00DF	Passenger Restraints Disable Switch (Subfault)
B00E0	Third Row Left Seatbelt Pretensioner "B" Deployment Control (Subfault)
B00E1	Third Row Right Seatbelt Pretensioner "B" Deployment Control (Subfault)
B00E2	Third Row Center Seatbelt Pretensioner "B" Deployment Control (Subfault)
B00E3	Second Row Left Seatbelt Pretensioner "C" Deployment Control (Subfault)
B00E4	Second Row Right Seatbelt Pretensioner "C" Deployment Control (Subfault)
B00E5	Second Row Center Seatbelt Pretensioner "C" Deployment Control (Subfault)
B00E6	Third Row Right Seatbelt Pretensioner "C" Deployment Control (Subfault)
B00E7	Third Row Left Seatbelt Pretensioner "C" Deployment Control (Subfault)
B00E8	Third Row Center Seatbelt Pretensioner "C" Deployment Control (Subfault)
B00E9	ISO/SAE Reserved
B00F1	ISO/SAE Reserved
B00F2	ISO/SAE Reserved
B00F3	ISO/SAE Reserved
B00F4	ISO/SAE Reserved
B00F5	ISO/SAE Reserved
B00F6	ISO/SAE Reserved
B00F7	ISO/SAE Reserved
B00F8	ISO/SAE Reserved
B00F9	ISO/SAE Reserved
B00FA	ISO/SAE Reserved
B00FB	ISO/SAE Reserved
B00FC	ISO/SAE Reserved
B00FD	ISO/SAE Reserved
B00FE	ISO/SAE Reserved
B00FF	ISO/SAE Reserved
B0100	ISO/SAE Reserved
B0101	ISO/SAE Reserved
B0102	ISO/SAE Reserved
B0103	ISO/SAE Reserved
B0104	ISO/SAE Reserved
B0105	ISO/SAE Reserved
B0106	ISO/SAE Reserved
B0107	ISO/SAE Reserved
B0108	ISO/SAE Reserved
B0109	ISO/SAE Reserved
B010A	ISO/SAE Reserved
B010B	ISO/SAE Reserved
B010C	ISO/SAE Reserved
B010D	ISO/SAE Reserved
B010E	ISO/SAE Reserved
B010F	ISO/SAE Reserved
B0110	ISO/SAE Reserved
B0111	ISO/SAE Reserved
B0112	ISO/SAE Reserved
B0113	ISO/SAE Reserved
B0114	ISO/SAE Reserved
B0115	ISO/SAE Reserved
B0116	ISO/SAE Reserved
B0117	ISO/SAE Reserved
B0118	ISO/SAE Reserved
B0119	ISO/SAE Reserved
B011A	ISO/SAE Reserved
B011B	ISO/SAE Reserved
B011C	ISO/SAE Reserved
B011D	ISO/SAE Reserved
B011E	ISO/SAE Reserved
B011F	ISO/SAE Reserved
B0120	ISO/SAE Reserved
B0121	ISO/SAE Reserved
B0122	ISO/SAE Reserved
B0123	ISO/SAE Reserved
B0124	ISO/SAE Reserved
B0125	ISO/SAE Reserved
B0126	ISO/SAE Reserved
B0127	ISO/SAE Reserved
B0128	ISO/SAE Reserved
B0129	ISO/SAE Reserved
B012B	ISO/SAE Reserved
B012C	ISO/SAE Reserved
B012D	ISO/SAE Reserved
B012E	ISO/SAE Reserved
B012F	ISO/SAE Reserved
B0130	ISO/SAE Reserved
B0131	ISO/SAE Reserved
B0132	ISO/SAE Reserved
B0133	ISO/SAE Reserved
B0134	ISO/SAE Reserved
B0135	ISO/SAE Reserved
B0136	ISO/SAE Reserved
B0137	ISO/SAE Reserved
B0138	ISO/SAE Reserved
B0139	ISO/SAE Reserved
B013A	ISO/SAE Reserved
B013B	ISO/SAE Reserved
B013C	ISO/SAE Reserved
B013D	ISO/SAE Reserved
B013E	ISO/SAE Reserved
B013F	ISO/SAE Reserved
B0140	ISO/SAE Reserved
B0141	ISO/SAE Reserved
B0142	ISO/SAE Reserved
B0143	ISO/SAE Reserved
B0144	ISO/SAE Reserved
B0145	ISO/SAE Reserved
B0146	ISO/SAE Reserved
B0147	ISO/SAE Reserved
B0148	ISO/SAE Reserved
B0149	ISO/SAE Reserved
B014A	ISO/SAE Reserved
B014B	ISO/SAE Reserved
B014C	ISO/SAE Reserved
B014D	ISO/SAE Reserved
B014E	ISO/SAE Reserved
B014F	ISO/SAE Reserved
B0150	ISO/SAE Reserved
