P0001	Fuel flow regulator : Open circuit
P0002	Fuel flow regulator : Incoherence of the control current of the flow regulation valve
P0003	Fuel flow regulator : Short circuit to earth
P0004	Fuel flow regulator : Short circuit to positive
P0016	Synchronisation : Incoherence between the information from the engine speed sensor and the camshaft sensor
P0017	Starting surveillance : Synchronisation time too long
P006D	Manifold entry pressure sensor : Incoherence between the turbocharging pressure and atmospheric pressure at idle
P0087	Fuel system : The pressure measured in the injection rail is less than the setting
P0088	Fuel system : Pressure measured in the injection rail above the reference
P0093	Fuel system : Incoherence on the fuel pressure with the flow regulator jammed open
P0094	Fuel system : Incoherence of the fuel pressure measured with the flow regulator too open
P0096	Manifold entry air temperature sensor : Voltage variation outside the tolerance
P0097	Manifold entry air temperature sensor : Short circuit to earth : Temperature too high
P0098	Manifold entry air temperature sensor : Short circuit to positive or open circuit : Temperature too low
P009A	Air circuit : Estimate of the ambient air temperature faulty
P0100	Air flow meter : Quantity of air above the maximum threshold
P0101	Air flow meter : Voltage variation outside the tolerance
P0102	Air flow meter : Signal inconsistent (Frequency too low)
P0103	Air flow meter : Signal inconsistent (Frequency too high)
P0111	Air temperature sensor at the flowmeter : Voltage variation outside the tolerance
P0112	Air temperature sensor at the flowmeter : Short circuit to earth : Temperature too high
P0113	Air temperature sensor at the flowmeter : Short circuit to positive or open circuit : Temperature too low
P0115	Coolant temperature sensor : Temperature rise test
P0116	Coolant temperature sensor : Voltage variation outside the tolerance
P0117	Coolant temperature sensor : Short circuit to earth : Value too high
P0118	Coolant temperature sensor : Short circuit to positive or open circuit : Value too low
P0130	Oxygen sensor : Open circuit
P0131	Oxygen sensor : Short circuit to earth
P0132	Oxygen sensor : Short circuit to positive
P0133	Oxygen sensor : Dynamics of the sensor faulty
P0134	Oxygen sensor heater : Open circuit or excess current
P0135	Oxygen sensor : Estimated temperature too high or too low, sensor heating no longer working
P0171	Oxygen sensor : Estimated temperature too high or too low, sensor heating no longer working
P0181	Fuel temperature sensor : Voltage variation outside the tolerance
P0182	Fuel temperature sensor : Short circuit to earth : Value too high
P0183	Fuel temperature sensor : Short circuit to positive or open circuit : Value too low
P0191	Fuel high pressure sensor on fuel high pressure common injection rail : Voltage variation outside the tolerance
P0192	Fuel high pressure sensor on fuel high pressure common injection rail : Short circuit toearth : Pressure too low
P0193	Fuel high pressure sensor on fuel high pressure common injection rail : Short circuit topositive : Pressure too high
P0201	Injector 1 control : Electrical fault on the circuit (Electrical harness , Injector , ECU)
P0202	Injector 2 control : Electrical fault on the circuit (Electrical harness , Injector , ECU)
P0203	Injector 3 control : Electrical fault on the circuit (Electrical harness , Injector , ECU)
P0204	Injector 4 control : Electrical fault on the circuit (Electrical harness , Injector , ECU)
P0215	Principal relay : Incorrect operation of the relay, the engine management ECU does not have the correct power supply
P0220	Accelerator pedal sensor : Incoherence of the accelerator pedal tracks
P0222	Wire 1 accelerator pedal sensor : Short circuit to earth
P0223	Wire 1 accelerator pedal sensor : Short circuit to positive or open circuit
P0227	Wire 2 accelerator pedal sensor : Short circuit to earth
