P0001	Control of the fuel flow regulator : Open circuit
P0002	Control of the fuel flow regulator : Incoherence of the control current of the flow regulation valve
P0003	Control of the fuel flow regulator : Short circuit to earth
P0004	Control of the fuel flow regulator : Short circuit to positive
P0016	Synchronisation : Incoherence between the information from the engine speed sensor and the camshaft sensor
P0017	Starting surveillance : Synchronisation time too long
P0030	Oxygen sensor heating : Open circuit
P0031	Oxygen sensor heating : Short circuit to earth
P0032	Oxygen sensor heating : Short circuit to positive
P0053	Oxygen sensor heating : Resistance of the oxygen sensor heating circuit outside tolerance, sensor aged
P0069	Coherence fault : At idle, lack of coherence between the manifold inlet pressure measurement and the atmospheric pressure measurement
P0070	Intersystems CAN : Outside temperature value received via the CAN not valid
P0087	Fuel circuit : The pressure measured in the injection rail is less than the setting
P0088	Fuel circuit : Pressure measured in the injection rail above the reference
P0093	Fuel circuit : Incoherence on the fuel pressure with the flow regulator jammed open
P0096	Measurement of the manifold inlet air temperature : Voltage variation outside the tolerance
P0097	Measurement of the manifold inlet air temperature : Short circuit to earth : Temperaturetoo high
P0098	Measurement of the manifold inlet air temperature : Short circuit to positive or open circuit : Temperature too low
P009A	Measurement of the manifold inlet air temperature : Calculation of the ambient air temperature impossible
P0100	Air flow measure : Quantity of air above the maximum threshold
P0101	Air flow measure : Variation of the frequency outside the tolerance
P0102	Air flow measure : Signal incoherent (frequency too low)
P0111	Measurement of the air temperature at the air flow sensor : Voltage variation outside the tolerance
P0112	Measurement of the air temperature at the air flow sensor : Short circuit to earth : Temperature too high
P0113	Measurement of the air temperature at the air flow sensor : Short circuit to positive oropen circuit : Temperature too low
P0115	Engine water temperature measure : Temperature rise test
P0116	Engine water temperature measure : Voltage variation outside the tolerance
P0117	Engine water temperature measure : Short circuit to earth : Value too high
P0118	Engine water temperature measure : Short circuit to positive or open circuit : Value toolow
P0130	Measurement of the concentration of oxygen : Open circuit on one of the pins of the sensor (not heating)
P0131	Measurement of the concentration of oxygen : Short circuit to earth
P0132	Measurement of the concentration of oxygen : Short circuit to positive
P0134	Mixture of the system : The sensor only detects air
P0135	Oxygen sensor heating : Estimated temperature too high or too low, sensor heating no longer working
P0181	Fuel temperature measure : Voltage variation outside the tolerance
P0182	Fuel temperature measure : Short circuit to earth : Value too high
P0183	Fuel temperature measure : Short circuit to positive or open circuit : Value too low
P0190	Fuel circuit : When stopped, the pressure of the injection rail decreases too slowly
P0191	Measurement of the pressure in the fuel injection rail : Voltage variation outside the tolerance
P0192	Measurement of the pressure in the fuel injection rail : Short circuit to earth : Pressure too low
P0193	Measurement of the pressure in the fuel injection rail : Short circuit to positive : Pressure too high
P0194	Measurement of the pressure in the fuel injection rail : The pressure appears fixed
P0201	Injector 1 signal. : Open circuit
P0202	Injector 2 signal. : Open circuit
P0203	Injector 3 signal. : Open circuit
P0204	Injector 4 signal. : Open circuit
P0215	Main relay control : Poor operation of the relay, the ECU is not being supplied as it should be
P0220	Measurement of the accelerator pedal position : Incoherence of the tracks of the accelerator pedal, implying a problem with slackening of the Easy move
P0222	Measurement of the accelerator pedal position : Track 1 signal short circuit to earth
P0223	Measurement of the accelerator pedal position : Short-circuit to positive or open circuit on the signal from track 1
P0227	Measurement of the accelerator pedal position : Track 2 signal short circuit to earth
P0228	Measurement of the accelerator pedal position : Short-circuit to positive or open circuit on the signal from track 2
P0234	Charge pressure regulation : Air pressure above the reference value
P0236	Manifold entry pressure sensor : Voltage variation outside the tolerance
P0237	Measurement of the manifold inlet pressure : Short circuit to earth : Pressure too low
P0238	Measurement of the manifold inlet pressure : Short circuit to positive : Pressure too high
P0243	Turbocharger control : Open circuit
P0245	Turbocharger control : Short circuit to earth
P0246	Turbocharger control : Short circuit to positive
P0262	Injector 1 signal. : Short circuit to positive on the circuit (harness, injector, ECU)
P0263	No. 1 cylinder : Injector resetting outside tolerance
P0265	Injector 2 signal. : Short circuit to positive on the circuit (harness, injector, ECU)
P0266	No. 2 cylinder : Injector resetting outside tolerance
P0268	Injector 3 signal. : Short circuit to positive on the circuit (harness, injector, ECU)
P0269	No. 3 cylinder : Injector resetting outside tolerance
P0271	Injector 4 signal. : Short circuit to positive on the circuit (harness, injector, ECU)
P0272	No. 4 cylinder : Injector resetting outside tolerance
P0299	Charge pressure regulation : Air pressure below the reference value
P0335	Engine speed measurement : Loss of signal
P0336	Engine speed measurement : Signal absent when starting
P0337	Engine speed measurement : Signal inconsistent, either too many or not enough teeth seenon one rev
P0339	Engine speed measurement : Sudden increase in the measurement
P0341	Measurement of the camshaft position : Camshaft signal not available
P0342	Measurement of the camshaft position : Loss of camshaft signal while the engine is running
P0343	Measurement of the camshaft position : Signal not regular
P0401	Air circuit : Quantity of fresh air above the reference value
P0402	Air circuit : Quantity of fresh air below the reference value
P0404	Measurement of the position of the EGR valve : Voltage variation outside the tolerance
P0405	Measurement of the position of the EGR valve : Open circuit or short circuit to earth
P0406	Measurement of the position of the EGR valve : Short circuit to positive
P0409	EGR valve : Valve detected jammed closed during the ECU switching to dormant mode phase
P0461	Intersystems CAN : Fuel level information incorrect or absent
P0489	EGR valve : Position incorrect (too open)
P0490	EGR valve : Position incorrect (too closed)
P0493	electric cooling fan unit: Twin speed : Incoherence between the reference value (no control) and the status of the fan assembly
P0494	electric cooling fan unit: Twin speed : Incoherence between the reference value (low speed) and the status of the fan assembly
P0495	electric cooling fan unit: Twin speed : Incoherence between the reference value (high speed) and the status of the fan assembly; Variable Speed : Short-circuit to earth or to the battery or open circuit on the status of the cooling fan
P0500	Intersystems CAN : Speed information incorrect or absent
P0503	Intersystems CAN : Information on speed too high or too low
P050B	Starting surveillance : Starting time too long
P0513	Starting surveillance : The time for unlocking the immobiliser is too long
P0532	Measurement of the air conditioning pressure : Short circuit to earth
P0533	Measurement of the air conditioning pressure : Short circuit to positive or open circuit
P0562	Battery voltage measurement : System voltage too low
P0563	Battery voltage measurement : System voltage too high
P0565	Intersystems CAN : Vehicle Cruise Control information incorrect or absent
P0571	Intersystems CAN : Lack of coherence of the brake pedal position sent by the BSI
P0575	Intersystems CAN : Speed Limiter information incorrect or absent
P0606	Computer : Fault internal to “[%*^#@!]” (CMM)
P0620	Alternator : Alternator electrical fault
P062B	Downloading / Configuration : Downloading of the resetting of the injectors not carriedout
P062D	Injectors control : Injection bank supply voltage outside tolerance
P0658	5V sensor supply no. 1 (Capteur de pédale d’accélérateur, capteur de position de la vanne EGR, capteur de position du turbocompresseur, capteur de position du doseur d’air, capteur de pression de suralimentation) : Voltage outside the tolerance
