P0010	Variable valve gear solenoid valve command : Coherence
P0011	Variable valve gear solenoid valve command : Upper stops
P0012	Variable valve gear solenoid valve command : Lower stops
P0075	Variable valve gear solenoid valve command : Open circuit
P0076	Variable valve gear solenoid valve command : Short circuit to earth
P0077	Variable valve gear solenoid valve command : Short circuit to positive
P0105	Pressure / butterfly position not coherent : Coherence
P0106	Inlet manifold pressure sensor signal : Coherence
P0107	Inlet manifold pressure sensor signal : Short circuit to earth
P0108	Inlet manifold pressure sensor signal : Short circuit to positive or open circuit
P0111	Intake air temperature signal : Malfunction
P0112	Intake air temperature signal : Short circuit to earth
P0113	Intake air temperature signal : Short circuit to positive or open circuit
P0115	Engine coolant temperature sensor signal : Coherence
P0116	Engine coolant temperature sensor signal : Coherence
P0117	Engine coolant temperature sensor signal : Short circuit to earth
P0118	Engine coolant temperature sensor signal : Short circuit to positive or open circuit
P0121	Motorised throttle, incoherence between signals 1 and 2 : Coherence
P0122	Motor-driven throttle unit, signal 1: not characterized : Short circuit to earth
P0123	Motor-driven throttle unit, signal 1: not characterized : Short circuit to positive or open circuit
P0130	Upstream oxygen sensor signal : Short circuit to positive
P0131	Upstream oxygen sensor signal : Short circuit to earth
P0132	Upstream oxygen sensor signal : Short circuit to positive or open circuit
P0133	Mixture regulation : Malfunction
P0134	Upstream oxygen sensor signal : Coherence
P0135	Upstream oxygen sensor heating control : Short circuit to earth or short circuit to positive
P0136	Downstream oxygen sensor signal : Short circuit to positive
P0137	Downstream oxygen sensor signal : Short circuit to earth
P0138	Downstream oxygen sensor signal : Short circuit to positive or open circuit
P0140	Downstream oxygen sensor signal : Coherence
P0141	Downstream oxygen sensor heating control : Short circuit to earth or short circuit to positive
P0170	Fuel injection : Malfunction
P0171	Mixture regulation : Low stop
P0172	Mixture regulation : High stop
P0201	Injector 1 control : Open circuit
P0202	Injector 2 control : Open circuit
P0203	Injector 3 control : Open circuit
P0204	Injector 4 control : Open circuit
P0215	Supply relay control : Short-circuit to positive, short-circuit to earth, open circuit
P0220	Accelerator pedal sensor, lack of coherence of signals 1 and 2 : Not characterised
P0221	Accelerator pedal sensor, lack of coherence of signals 1 and 2 : Not characterised
P0222	Accelerator pedal sensor signal 1 : Short circuit to earth
P0223	Accelerator pedal sensor signal 1 : Short circuit to positive or open circuit
P0227	Accelerator pedal sensor signal 2 : Short circuit to earth
P0228	Accelerator pedal sensor signal 2 : Short circuit to positive or open circuit
P0240	Inlet manifold pressure sensor signal : Coherence
P0261	Injector 1 control : Short circuit to earth
P0262	Injector 1 control : Short circuit to positive
P0264	Injector 2 control : Short circuit to earth
P0265	Injector 2 control : Short circuit to positive
P0267	Injector 3 control : Short circuit to earth
P0268	Injector 3 control : Short circuit to positive
P0270	Injector 4 control : Short circuit to earth
P0271	Injector 4 control : Short circuit to positive
P0300	Misfiring on several cylinders or undetermined cylinder : Not characterised
P0301	Misfiring on cylinder 1 : Not characterised
P0302	Misfiring on cylinder 2 : Not characterised
P0303	Misfiring on cylinder 3 : Not characterised
P0304	Misfiring on cylinder 4 : Not characterised
P0326	Knock sensor signal : Open circuit
P0327	Knock sensor signal : Coherence
P0329	Knock sensor signal : Short circuit to earth or short circuit to positive
P0335	Engine speed sensor signal : Short-circuit to positive, short-circuit to earth, open circuit
P0336	Cylinder reference sensor signal : Coherence
P0339	Engine speed sensor signal : Loss of synchronisation
P0341	Cylinder reference sensor signal : Short-circuit to positive, short-circuit to earth, open circuit
P0351	1 ignition coil control : Short circuit to positive or open circuit
P0352	2 ignition coil control : Short circuit to positive or open circuit
P0353	3 ignition coil control : Short circuit to positive or open circuit
P0354	4 ignition coil control : Short circuit to positive or open circuit
P0410	Air injection to the exhaust : Malfunction
P0413	Air pump relay control : Open circuit
P0414	Air pump relay control : Short circuit to earth or short circuit to positive
P0420	Catalytic converter ageing : Loss of effectiveness
P0444	Canister discharge electrovalve control : Short circuit to earth
P0445	Canister discharge electrovalve control : Short circuit to positive
P0446	Canister discharge electrovalve control : Open circuit
P0461	Fuel gauge information received from the BSI : Value received incorrect
P0462	Fuel gauge information received from the BSI : Short circuit to earth
P0463	Fuel gauge information received from the BSI : Open circuit
P0480	High speed fan (fan1) relay control : Short-circuit to positive, short-circuit to earth,open circuit
P0481	Low speed fan (fan2) relay control : Short-circuit to positive, short-circuit to earth,open circuit
