P0001	Control of the fuel flow regulator : Open circuit
P0002	Control of the fuel flow regulator : Incoherence of the control current of the flow regulation valve
P0003	Control of the fuel flow regulator : Short circuit to earth
P0004	Control of the fuel flow regulator : Short circuit to positive
P0016	Synchronisation : Incoherence between the information from the engine speed sensor and the camshaft sensor
P0017	Starting surveillance : Synchronisation time too long
P0030	Oxygen sensor heating : Open circuit
P0031	Oxygen sensor heating : Short circuit to earth
P0032	Oxygen sensor heating : Short circuit to positive
P0053	Oxygen sensor heating : Resistance of the oxygen sensor heating circuit outside tolerance, sensor aged
P0069	Coherence fault : At idle, lack of coherence between the manifold inlet pressure measurement and the atmospheric pressure measurement
P0070	Intersystems CAN : Outside temperature value received via the CAN not valid
P0087	Fuel circuit : The pressure measured in the injection rail is less than the setting
P0088	Fuel circuit : Pressure measured in the injection rail above the reference
P0096	Measurement of the manifold inlet air temperature : Voltage variation outside the tolerance
P0097	Measurement of the manifold inlet air temperature : Short circuit to earth : Temperaturetoo high
P0098	Measurement of the manifold inlet air temperature : Short circuit to positive or open circuit : Temperature too low
P009A	Measurement of the manifold inlet air temperature : Calculation of the ambient air temperature impossible
P0100	Air flow measure : Quantity of air above the maximum threshold
P0102	Air flow measure : Signal incoherent (frequency too low)
P0112	Measurement of the air temperature at the air flow sensor : Short circuit to earth : Temperature too high
P0113	Measurement of the air temperature at the air flow sensor : Short circuit to positive oropen circuit : Temperature too low
P0115	Engine water temperature measure : Temperature rise test
P0117	Engine water temperature measure : Short circuit to earth : Value too high
P0118	Engine water temperature measure : Short circuit to positive or open circuit : Value toolow
P0130	Measurement of the concentration of oxygen : Open circuit on one of the pins of the sensor (not heating)
P0131	Measurement of the concentration of oxygen : Short circuit to earth
P0132	Measurement of the concentration of oxygen : Short circuit to positive
P0135	Oxygen sensor heating : Estimated temperature too high or too low, sensor heating no longer working
P0182	Fuel temperature measure : Short circuit to earth : Value too high
P0183	Fuel temperature measure : Short circuit to positive or open circuit : Value too low
P0190	Fuel circuit : When stopped, the pressure of the injection rail decreases too slowly
P0191	Measurement of the pressure in the fuel injection rail : Voltage variation outside the tolerance
P0192	Measurement of the pressure in the fuel injection rail : Short circuit to earth : Pressure too low
P0193	Measurement of the pressure in the fuel injection rail : Short circuit to positive : Pressure too high
P0201	Injector 1 control : Open circuit
P0202	Injector 2 control : Open circuit
P0203	Injector 3 control : Open circuit
P0204	Injector 4 control : Open circuit
P0215	Main relay control : Poor operation of the relay, the ECU is not being supplied as it should be
P0222	Measurement of the accelerator pedal position : Track 1 signal short circuit to earth
P0223	Measurement of the accelerator pedal position : Short-circuit to positive or open circuit on the signal from track 1
P0226	Intersystems CAN : Fault in plausibility between pressing of pedal for easymove and thedriver’s requirement
P0227	Measurement of the accelerator pedal position : Track 2 signal short circuit to earth
P0228	Measurement of the accelerator pedal position : Short-circuit to positive or open circuit on the signal from track 2
P0234	Charge pressure regulation : Air pressure above the reference value
P0236	Manifold entry pressure sensor : Voltage variation outside the tolerance
P0237	Manifold entry pressure sensor : Short circuit to earth : Pressure too low
P0238	Manifold entry pressure sensor : Short circuit to positive : Pressure too high
P0243	Control of the variable geometry turbo : Open circuit
P0245	Control of the variable geometry turbo : Short circuit to earth
P0246	Control of the variable geometry turbo : Short circuit to positive
P0262	Injector 1 control : Short circuit between two wires
P0263	No. 1 cylinder : Injector resetting outside tolerance
P0265	Injector 2 control : Short circuit between two wires
P0266	No. 2 cylinder : Injector resetting outside tolerance
P0268	Injector 3 control : Short circuit between two wires
P0269	No. 3 cylinder : Injector resetting outside tolerance
P0271	Injector 4 control : Short circuit between two wires
P0272	No. 4 cylinder : Injector resetting outside tolerance
P0299	Charge pressure regulation : Air pressure below the reference value
P0335	Engine speed measurement : Loss of signal
P0336	Engine speed measurement : Signal absent when starting
P0337	Engine speed measurement : Signal inconsistent, either too many or not enough teeth seenon one rev
P0339	Engine speed measurement : Sudden increase in the measurement
P0341	Measurement of the camshaft position : Loss of camshaft signal while the engine is running
P0342	Measurement of the camshaft position : Trop de dents sur un tour
P0343	Measurement of the camshaft position : Signal not regular
P0401	Air circuit : Quantity of fresh air above the reference value
P0402	Air circuit : Quantity of fresh air below the reference value
P0405	Measurement of the position of the EGR valve : Open circuit or short circuit to earth
P0406	Measurement of the position of the EGR valve : Short circuit to positive
P0409	EGR valve : Valve detected jammed closed during the ECU switching to dormant mode phase
P0461	Intersystems CAN : Fuel level information incorrect or absent
P0489	EGR valve : Position incorrect (too open)
P0490	EGR valve : Position incorrect (too closed)
P0493	electric cooling fan unit : Twin speed : Incoherence between the reference value (no control) and the status of the fan assembly
P0494	electric cooling fan unit : Twin speed : Incoherence between the reference value (low speed) and the status of the fan assembly
P0495	electric cooling fan unit : Twin speed : Incoherence between the reference value (high speed) and the status of the fan assembly; Variable Speed : Short-circuit to earth or to the battery or open circuit on the status of the cooling fan
P0500	Intersystems CAN : Speed information incorrect or absent
P050B	Starting surveillance : Starting time too long
P0532	Measurement of the air conditioning pressure : Short circuit to earth
P0533	Measurement of the air conditioning pressure : Short circuit to positive or open circuit
P0562	Battery voltage measurement : System voltage too low
P0563	Battery voltage measurement : System voltage too high
P0565	Intersystems CAN : Vehicle Cruise Control information incorrect or absent
P0571	Intersystems CAN : Lack of coherence of the brake pedal position sent by the BSI
P0575	Intersystems CAN : Speed Limiter information incorrect or absent
P0606	ECU : Fault internal to “[%*^#@!]” (CMM)
P0620	Alternator : Alternator electrical fault
P062B	Downloading / Configuration : Downloading of the resetting of the injectors not carriedout
P062D	Injectors control : Injection bank supply voltage outside tolerance
P0658	5V sensor supply no. 1 (Air conditioning pressure sensor, Rail pressure sensor, EGR valve position sensor, Capteur de position turbo géométrie variable, Air mixer position sensor, Supercharging pressure sensor, Particle filter differential pressure sensor, EGR exchanger bypass position sensor) : Voltage too low
P0659	5V sensor supply no. 1 (Air conditioning pressure sensor, Rail pressure sensor, EGR valve position sensor, Capteur de position turbo géométrie variable, Air mixer position sensor, Supercharging pressure sensor, Particle filter differential pressure sensor, EGR exchanger bypass position sensor) : Voltage too high P065A Alternator : Alternator mechanical fault
P0667	ECU internal temperature measurement : Voltage variation outside the tolerance
P0668	ECU internal temperature measurement : Short circuit to earth
P0669	ECU internal temperature measurement : Short circuit to positive
P0685	Power relay control : Open circuit
P0686	Power relay control : Short circuit to earth
P0687	Power relay control : Short circuit to positive
P0691	electric cooling fan unit : Short circuit to earth or open circuit on the fan assembly 1control
P0692	electric cooling fan unit : Court-circuit à la batterie sur la commande GMV 1
